HBM_CATMAN_DATAFILE_40

24.09.2020
17:53
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 6576               

Time  1 - default sample rate CH=1	MX840A_0_CH 8 CH=11
s	mV/V
24.09.2020-17:53	24.09.2020-17:53
	
T0 =20.09.24 17:52:43	T0 =20.09.24 17:52:43
dt =3,33333325386047 ms	dt =3,33333333333333 ms
CH 0	CH 8
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E5004605
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	SG half bridge ID=354
x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=1 y2=1
         (Electr.)	mV/V     (Electr.)
         (Engin.)	mV/V     (Engin.)
0  Nominal value	5 mV/V Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	2.5 V excitation ID=13
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
fg = Not available ID=0	fg = 50 Hz ID=949
0  Zero	0,146314 mV/V Zero
0  Tare	0,146314 mV/V Tare
0  Software-Zero	0 mV/V Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: SG halfbridge sensor
Sensor T-ID: None	Sensor T-ID: 11052004123327
Cable length correction Not available	Cable length correction Not available

1,243	0,00098	
1,247	0,00127	
1,250	-0,00017	
1,253	-0,00043	
1,257	-0,00013	
1,260	0,00084	
1,263	0,00066	
1,267	0,00075	
1,270	-0,00037	
1,273	-0,00059	
1,277	0,000	
1,280	0,00049	
1,283	0,00041	
1,287	0,00035	
1,290	-0,00067	
1,293	-0,00082	
1,297	0,000	
1,300	0,00038	
1,303	0,00025	
1,307	0,00024	
1,310	-0,00051	
1,313	-0,00059	
1,317	0,00015	
1,320	0,00049	
1,323	0,00029	
1,327	0,000	
1,330	-0,00043	
1,333	-0,00032	
1,337	0,00061	
1,340	0,00069	
1,343	0,00040	
1,347	0,000	
1,350	-0,00031	
1,353	-0,00024	
1,357	0,00090	
1,360	0,00080	
1,363	0,00062	
1,367	0,000	
1,370	0,000	
1,373	0,00021	
1,377	0,00137	
1,380	0,00098	
1,383	0,00076	
1,387	-0,00014	
1,390	0,00035	
1,393	0,00044	
1,397	0,00150	
1,400	0,00119	
1,403	0,00095	
1,407	0,00011	
1,410	0,00080	
1,413	0,00089	
1,417	0,00185	
1,420	0,00132	
1,423	0,00108	
1,427	0,00010	
1,430	0,00092	
1,433	0,00085	
1,437	0,00162	
1,440	0,00115	
1,443	0,00105	
1,447	0,00021	
1,450	0,00082	
1,453	0,00072	
1,457	0,00132	
1,460	0,00107	
1,463	0,00088	
1,467	0,00023	
1,470	0,00057	
1,473	0,00052	
1,477	0,00061	
1,480	0,00048	
1,483	0,00044	
1,487	0,000	
1,490	0,00036	
1,493	0,00019	
1,497	0,000	
1,500	0,00025	
1,503	0,00031	
1,507	0,00035	
1,510	0,00023	
1,513	0,000	
1,517	-0,00048	
1,520	-0,00019	
1,523	0,000	
1,527	0,00016	
1,530	0,000	
1,533	-0,00031	
1,537	-0,00086	
1,540	-0,00031	
1,543	0,000	
1,547	0,000	
1,550	-0,00030	
1,553	-0,00048	
1,557	-0,00118	
1,560	-0,00010	
1,563	0,00015	
1,567	0,00057	
1,570	-0,00020	
1,573	-0,00053	
1,577	-0,00116	
1,580	-0,00011	
1,583	0,00029	
1,587	0,00092	
1,590	0,000	
1,593	-0,00052	
1,597	-0,00127	
1,600	0,000	
1,603	0,00045	
1,607	0,00127	
1,610	0,00018	
1,613	-0,00030	
1,617	-0,00109	
1,620	0,00053	
1,623	0,00093	
1,627	0,00188	
1,630	0,00056	
1,633	0,000	
1,637	-0,00074	
1,640	0,00080	
1,643	0,00113	
1,647	0,00215	
1,650	0,00066	
1,653	0,00023	
1,657	-0,00039	
1,660	0,00079	
